apaykusqa,put
apaykuy,to introduce
apaysiy,to help to carry
apaytallaku,flexure
api,soft
api,pudding
apichu,sweet potato
apiki,perhaps
apillidu,last name
api wapa,kind of medicinal plant of the Ecuadorian jungle
apiy,to cook pudding
apiyachiy,to thicken
apiyay,to be cooked soft
apray,to adopt
aprikuy,to carry on one's back
apruwichay,to profit
apsu,daughter-in-law
aptapiy,to put into a corner
aptay,to grasp
aptirayay,to hold in one's fist
aptiy,a handful
aptiy,to climb
aptiy,to grab
apu,mighty
apu,chief
apu,ancestor
apu,"mountain god; superior spirit or deity; mountain spirit; supreme being; god; the tutelary nature deity of a village or region, inhabiting the peaks of the highest mountain; classically there are twelve tutelary mountain spirits of Qosqo City: Apu Ausangate, Apu Salkantay, Mama Simona, Apu Pikol, Apu Manuel Pinta, Apu Wanakauri, Apu Pachatusan, Apu Pijchu, Apu Saqsaywaman, Apu Wiraqochan, Apu Pukin, Apu Senq'a. Apus are generally considered male nature energies, except for a few aberrant females like Mama Simona in Qosqo, Veronica in the Sacred Valley, and Putukusi in Machu Pijchu; sacred mountain peak; energy spirits of nature that live in the mountains, generally masculine in aspect; mountain spirit; most sacred places and highest mountain peaks"
apucha,grandfather
apuchay,honour
apuchay,to honour
apukamachi,authority (person)
apu kay,wealth
apukuna,spiritual lineage
apumpu,kind of medicinal plant of the Ecuadorian jungle
Apunchik,God
apunchik kamay,religion
Apunchik kawsarispa wichay,Ascention of Christ
Apunchik manaraq hamuy wata,year before Christ
Apunchikman mañari,prayer
Apunchik wañusqa punchaw,Good Friday
apup simin,law
apuq,spiritual deity
apuq,leader
apuqkuna,leaders
apuqkuna tantaripacha,integration period
apuq tukusqa,emperor
apurata,with all speed
apuray,hurry
apuray,to hurry
apuraylla,fast
apurayman yachay,to learn fast
Apurimaq,river in the Departments of Qosqo and Apurimaq (Peru)
apurimpuy,to drive
apu simi,mandate
apu simi,Gospel
Apu Sinak'ara,tutelary mountain spirit of the Qoyllor Rit'i festival
apuskachaq,proud
apuskachay,pride
apuskachay,to boast
apuskachay,to be proud of
apuski,ancestor
apuskikuna,birth origin
apuskinnaq, mana apuskiyuq
apustay,to bet
apusunqu,conceited
apu suntur tiyana,amphitheater
apu tayta,god
apu tuktu,"kind of very lily with beautiful crimson-red, wide-open flowers; jasmine; nard; delicate flower"
Apu Ullantay,governor of Antisuyu
apuwan churakuq,rebel
apu wasi,church
apuy,time to breast-feed the baby
apuy,to trample down hedges or plants
apuyay,to become the boss
apuyaykuna,wealth
apwista,bet
apyay,to knead
apyu,horse
apyupi riy,to ride
apharuma,wild potato
Apharumiri,"a Quechua community, village 5 kilometres downstream from Tapacarí (Bolivia)"
aphata,"reciprocal ""gift"" given at weddings and other fiestas"
aphichi,poster
ap'a,mattress
Aqá!,I see!
aqa,corn soup
aqa,narrow pass
aqachiq,miller
aqalli,intestine
aqarqitu,locust
aqaruraykuna,plagues
aqaruway,grasshopper
aqarwitu,small crop-destructive lizard
aqay,coarse cloth
aqay,to grind
aqcha,narrow pass
aqcha,hair
aqcha illaq,unhaired
aqchaqara,fur
aqcha qara,hairy skin
aqchaqaray,to take someone violently by his hairs
aqcharutuq,hair-dresser
aqchasapa,hairy
aqchata allichiq,hair-dresser
aqchi,bird of prey
aqchillku,corn hair
aqi,a woman's mother in law
aqinti,agent
aqiy,sister-in-law
aqlalita,little amount
aqniy,to gargle
aqnu,gram
aqnuy,to chew partially
aqta,tick
aqtu,vomit
aqtuchiy,to make pay the money
aqtukuy,to gargle
aqtuy,to vomit
aqu,mother-in-law of the man
aqu,sand
aqu-aqu,sandy area
aquchinchay,comet
Aqumayu,town and province in the Department of Qosqo (Peru)
aqu pampa,desert
Aqupampa,town in the Department of Junín (Peru)
Aqupiya,"town in the Department of Qosqo, province of Aqomayu (Peru); (Span.) Acopía"
aquraki,calamity
aqu rumi,gravel
aquski,grit
aquy,innumerable
aquy,to throw (without precise direction)
aquyay,to turn to sand (stones)
aquylla,sinner
aquyra,accident
aquyraki,misfortune
aqha,drink (made of fermented corn)
aqhachiy,to order to brew chicha
aqha llanthu,flag of a chicha bar
aqhapaq kuraka,lord of chicha (Inkan official)
aqha rapi,drunkard
aqha wasi,chicha bar
aqha wiksa,drunkard
aqhay,to brew chicha
aradu,plough
arahu,orange-winged parrot
arakiwa,scarecrow
arakuku,kind of eagle owl
aran,upper
aran,above
aranwa,theater
aranwaq,actor
aranwaq,dramatist
aranway,fable
aranway,to dramatize
aranway qillqa,libretto
araña,spider
araña k'aspi,kind of medicinal plant of the Ecuadorian jungle
arap'ay,to entwine
arap'ay waskata,to entangle ropes
araq,dirty
araq,potato dug out before harvest
araq,wild potato
araqchaki,dirty foot
ararankha,lizard
araray!,what a heat!
arariwa,control
arariwa,guardian of fields and fruits
arariwa apu,judge of the fields
arariway,to watch or guard the fields
arariway,to control
arata,banana
araw,plough
arawa,prong
araway,to hang
arawi t'aqa,verse
aray,to plough
arayan,kind of tree
arí,yes
ari,really
ari,then
ari,edge
"ari, tiyanmi","yes, there is"
arich,perhaps
aricha,affirmative
arichá,undoubtedly
aricha,whore
aricha ñisqa,affirmative
Arika,town in the north of Chile
arina,flour
arina,sand
arinichiy,to convince
arinsa,rent
arinsay,to rent
arintay,to rent
arí ñichiy,to convince
ari ñinakuy,agreement
arí ñiy,to consent
aripuni,of course
ariq,volcano
Ariqhipa,"departmental city in Peru; (Span.) Arequipa (<behind the volcano?, <Yes, stay behind?)"
arisina,it seems that yes
ariwaki,April
ariy,to use first time
arkay,to visit (a sick person)
arkayuyu,aromatic herb promoting digestion
arku,heap of maize plants cut in harvest
arku,arch
arma,basin
Arma,Plough (Andean constellation)
armachiy,to bathe
armakuna,bath
armakuy,to bathe
armakuy,to buy
armasqanilla,I just bathed
armay,to bathe
armuthuy,to germinate
arpay,effort
arpay,to be successful
arpha,blind
arpha,semi-darkness
arpha ñawi,blind
arphayaykapuy,to go blind
arqhiy,to bleat (llama)
arqhiy,to groan
arqhuy,to agonize
arrichu,sexually active
arriglay,to arrange
arrimay,to lean against
arrindakuy,to go into service
arrinday,to hire
arripintikuy,to repent
arriyay,to drive
arruba,"Spanish unit of weight; measurement of weight; arroba, about 25 pounds or 11.5 kg"
arrus,rice
arrusillu,very small maize
artiphaqtu,artefact
arukuna,tool
aruma,orange
aruq,worker
aruq,cook
aruwa,"arroba (measurement of weight, about 25 pounds or 11.5 kg)"
aruwi,a brick baked in the sun
aruy,work
aruy,to work
aruy,to cook
arwapa,tribune
arwi,thicket
arwi-arwi,intercrossed
arwi-arwi,dodder (parasitic plant)
arwi-arwiy,to intercross
arwiha,pea
arwikakuqrusqa,entangled
arwikakuy,to be entangled
arwiy,to bind
as,little
As!, Asá!
"as(ta)wan allin, hatun",superior
as(ta)wan mana allin,worse
as(ta)wan mana allin tukuy,to worsen
as(ta)wan uchuylla,smaller
asa kaskama,see you soon
asamantallam mana ... (yaqalla),almost
asanka,pannier
asankayrumpa,basketball
asas,very little
asata kaskama,see you soon
asayay,to diminish
aschalla,too little
aschay,to increase
asi,"yes, they say"
asichikuq,funny
asichiq,funny
asichiy,to make laugh
asichiy qillqa,joke
asikita,plaited mat of thin cane attached in the river to catch fish
asiku,laughing
asikuy,to smile
asillalliy,to increase
asimut,azimuth
asina,joke
asina qilla,joke
asinas,ridiculous
asina willakuy,anecdote
asinayay,funny
asinayay,laughter
asinayay,to smile
asinda,hazienda
asinda wasi,hazienda house
asipay,to ridicule
asipayay,humour
asipayay,to laugh at
asiq,cheerful
asiri,smile
asirikuy,to smile
asiriy,to smile
asiru,snake
asiy,laughter
asiy,to laugh
aska,hoarse
askama,in a moment
askama!,see you later!
askamalla,just a moment
askanku,sea urchin
askankuy,hedgehog
askantuy,kind of white worm (insect larva) living in the central spike of achapalla plants
askay!,attention!
as kikin,almost the same
asku kirulaya,fangs
aslaku,discount
aslla,little
aslla kachariy,to droop
asllam,minority
aslla machariy,to get tipsy
aslla manchay,worried
asllamanta,suddenly
aslla qullqipi qaturiq,cheap
aslla waliq, aslla walisqa
asmay,to suffer an asthma attack
asna,stinking
asna charapa,mud turtle
asnakitu,small woodpecker with unpleasant smell
asnaku,awful
asnapa,herb
asna p'anqa,kind of medicinal plant of the rainforest
asnaq,stinking
asnaq,daemon
asnaq pinchi,"kind of jungle tree, 17-30 m high"
asnaq wayta,"kind of crane's bill (lit. stinking flower, devil's flower. It is not used on the altar)"
asnaq yaku,perfume
asnasu,stinking
asnawayra,stinking wind
asnay,stench
asnay,to stink
asnin,piece
asnin,particle
asnu,stupid
asnu,donkey
asnu sacha,alonso (plant whose root heals inflammation and bleeding stomach ulcer)
aspas,but
aspi,dash
aspikuy,to scratch
aspikuy,to cultivate
aspiq,pencil
aspiq,scraper
aspiriy,to scratch oneself
aspiy,to scrape
astachiy,to make someone bring something
Asta kasqaman!,See you later!
astakuy,to go to
astakuy,to bring to
astamuy,to fetch
astana,things that can be brought
astanakuy,to change each other one's clothes
astana qallwa,means of transport
astapuy,to bring something for someone
astaqa,very
astawan,rather
astawan,more
astawan,otherwise
astawan allin,best
astawan alliyachiy,to improve
astawan chay lawman,beyond
astawan munasqa,preference
astawan munay,to prefer
astawanpas,furthermore
astawanqa,in general
astawanqarin (hinapas),but
astay,relation
astay,to bring
astay,to whip
astaypura,interrelation
astilla,splinter
astiy,to whip
astiy,to dig out
astiy,to poke
asuchiy,to postpone
asuka,seal
asukar,sugar
asukar wayu,kind of medicinal plant of the jungle
asukuy,to move (oneself to another place)
asul,blue
asuriy,to approach
asuriy,to move off
asuti,whip
asuti,dog
asutiy,to whip
asuy,to approach
asuy,to retreat
asuy,to approximate
asuykamuy,to approach hither
asuykanakuy,to mix up (persons)
asuykuy,to approach
asuyla,carpenter's axe
aswa,drink (made of fermented corn)
aswa,pus
aswa hampiy,to heal (chicha)
aswakuy,to make chicha
aswan,more
aswan,more (comparative)
aswan,on the contrary
aswana,pot for brewing corn beer
aswan alli,better
aswan-aswan,more and more
aswanchasqa,extraordinary
aswanchay,to project
aswan huk chhika,a little more
aswan kaq,greater
aswan kaspa,greatest
aswanpas,better said
aswan pisi,less than
aswan pisi,less
aswan qhipan,extreme
aswanta,above all
aswan uchuy,smaller
aswap ñawin,first chicha taken from the porongo
asway,to make chicha
asyaqrusqa,torn
asyay,smell
asyay,to claw
ashaka,with the mouth opened
ashapakuy,to yawn
asharita,woman with her mouth opened
ashay,to open the mouth well
ashipakuy,to investigate
ashiy,to look for
ashwampa,worse
atahay,to stop
ataka,paw
Atakachaw!,What a pleasure!
Atakaw!,Ouch!
atalla puma,ocelot
atallpa,chicken
atam,parasite
atamiski,kind of tree
atanyasqa,tie-dyed
ataqu,atago (small plant with eatable leaves)
atara,thick blanket sewn together out of many cloths
atarway,frog
Atatallaw!,How awful!
Atataw!,Disgusting!
Atatay!,Ouch!
ataw,greatest
Ataw!,How unworthy!
ataw,luck
Atawallpa,"the thirteenth ruler of the Inka Empire (1532-1533); son of Wayna Qapaq and his Ecuadorian Queen. He waged war against his half brother, Waskar, and lost his Empire, defeated and murdered by the Spaniards. Because he and Waskar inherited an Empire and did not return one to their children, they broke the law of ayni, therefore becoming full of heavy energy and sinking to the underworld. Myth states that he and Waskar are in the underworld now teaching ayni to the beings there until they can return to this world."
atawchi,prominent
atawmana,greatest
atawqay,"fortune in war and honor, renovation of the Inka empire"
ati,fatality
atichaw,Tuesday
atichay,to bear
atichiy,to enable
atichiy,to imitate
atika,economy
atikamuy,to ramsack
atikay,to economize
atikaypa,economist
atiklla,admonition
atikllay,to admonisch
atikunaq,impossible
atikuq,capable (of)
atikuq kay,feasibility
atikuqlla,feasible
atikusqan,possibility
atikuy,possibility
atikuy,to rest
atillcha,friend
atillcha purantin, atillcha matintin
atimullp'u,dragon
atimusquy,nightmare
atinakuy,to combat
atinalla,easy
atinalla kay,feasibility
atindiy,to pay attention to
atinikuy,to trust
atininiy,capacity
atinlla,easy
atipa,victory
atipachaw,Tuesday
atipachiy,to make win
atipakuq,obstinate
atipakuy,violence
atipakuy,to persist
atipamuy,to go to win
atipana,victory
atipanakuy,competition
atipanakuy,to compete
atipankuy,competition
atipaq,mighty
atipaspa rikuy,special care
atipasqa,defeated
atipay,power
atipay,conquest
atipay,to be able
atipay,to win
atipayay,to compel
atipayniyuq,abusive
atiq,winner
atiqlla,document
atiqllay,to require
atiray,to take one thing from off another
atirpay,bravery
atiruna,unscrupulous
atisamqa,disaster
atisamq'a,fatality
atisanka,prisoner
atisankawasi,jail
atispalla,powerfully
atispa mana atispa,hardly
atisqa,defeated
atisqan,ability
atitaphya,cruel
atitaphya,sadness
atituq,small fox
atiy,power
atiy,competition
atiy,to be able
atiy,to defeat
atiyati,sumptuous
atiykuy,possibility
atiykuy,to strain
atiyniyuq,capable (of)
atiypaq,accessible
atiy rikch'ay,awaking of power of movement
atiysapa,mighty
atqi,pinch
atuchi,famous
atu kamay,industry
atukay,industry
atukayasqa pukuy,industrial production
atuq,sly
Atuq,"Fox (constellation), a dark spot in the Milky Way (Mayu), formed by dark interstellar space"
atuq,fox
atuq-atuq,scorpion
atuq china,female fox
atuqllaña,cunning
atuqpa papan,fox potato (kind of wild plant)
atuqpa ullukun,"wild olluco (lit. fox olluco, Andean plant with eatable leaves and tuber - the leaves are used in soups, the tubers heal inflammations)"
atuq siwis,fox cedar
atuq urqu,male fox
atuq waqachi,kind of cactus used for hedges against foxes
atyaq,slug
at'aqra,callus
aw, awá
aw,barking
awa,fabric
awa,"kind of tree of the Ecuadorian jungle, up to 30 m tall, with light green, fragrant flowers, medicinal plant"
awa,warp
awa,loom
awa amarun k'aspi,kind of medicinal plant of the Ecuadorian jungle
awa aparina,backstrap of backstrap loom
awacha,twins
awachiy,to make weave
awahi mach'aqway,red tree viper
Awahún,"Awajún, native Aguaruna community, district of Rioja (province of Rioja, department of San Martín, Peru)"
awaki kasana unku,shirt with chessboard design on the shoulders
awakipa, awaykipita
awakipay,to mend
awaki p'unchaw,Monday
awaki unku,shirt with chessboard design from the shoulders to the chest
awaku,kind of fish
awakuq,weaver
awa kurku,vertical loom
awakuy,to weave with a loom
awa k'aspi,warp beam
awa k'aspikuna,two roller bars holding warp taut on horizontal loom
awa lliyu,leather for lashing the bottom loom beam (of oblique frame loom) to vertical poles
awamuy,to go to weave
awana,loom
awana,tissue
awanakuna,loom and weaving utilities
awana k'aspi,loom
awana waska,suspending rope for backstrap loom
awankana,royal eagle
Awankay,departmental city of Apurimaq (Peru)
awantay,to endure
awapa,"crossed-warp tubular edging used to finish tissue (llijllas, etc.)"
awapuy,to weave for someone
awaq,weaver
awaqmasi,weaving assistant
awarank'u,loom
awarayay,to keep weaving long time
awari,system
awariy,to start weaving
awariy pacha,ecosystem
Awaru,Monkey (Andean constellation)
Awaruna,"Awahu (autodetermination), Shuar-speaking ethnic group in the departments of Amazonas and Loreto (Peru); (Span.) Aguaruna"
awasqa,woven
awasqa,fabric
awasqa p'acha,woven dress
awatamuy,to go leaving the woven thing
awa watana,braided cord used to tie warpbeam to ground stakes
away,to weave
away kamayuq,official weaver (Inka time)
awaykipita,after-weaving
away llamk'ay,working
awaymantu,goldenberry
awaysiy,to help to weave
awaytiyay,to intend
awayu,"traditional multicoloured fabric; woven cloth, usually used to carry things; woman's shoulder wrap; carrying cloth for food, babies, or firewood"
awchay,to cut potatoes when harvesting them
awchuy,to howl
awgadu,braised food
awharriru,spur
awi,peasant
awicha,old woman
awichu,old man
awika,variety
awikuy,to move
awila,grandmother
awilu,grandfather
awina,oats
awir,"let's see; well, ..."
awirinri,"ginger; kind of plant of the jungle (main use: medicinal, ritual)"
awis,sometimes
awisnin,sometimes
awispa bagri,kind of catfish of the Amazon
awitya,chestnut-fronted macaw
awiwa,green larva with two antennae destroying the leaves of plants
